transaction_id,account_id,merchant_id,amount,transaction_date,transaction_type,is_fraud
16258,3893,65,46.37,2023-05-27,withdrawal,0
16259,2501,79,5.64,2023-10-25,withdrawal,0
16260,1950,35,31.83,2024-11-14,withdrawal,0
16261,5703,41,47.61,2023-01-19,withdrawal,0
16262,2131,60,185.38,2023-06-27,transfer,0
16263,1284,52,85.49,2024-01-11,transfer,0
16264,6022,91,277.92,2024-11-11,payment,0
16265,6061,52,185.43,2024-12-11,payment,0
16266,7314,92,16.2,2024-08-10,transfer,0
16267,7326,30,146.6,2024-03-24,payment,0
16268,5648,41,26.24,2023-04-13,payment,0
16269,5180,52,128.63,2024-10-26,payment,0
16270,1081,61,90.26,2023-02-05,payment,0
16271,6,67,110.89,2023-10-11,transfer,0
16272,3465,47,21.77,2024-08-06,withdrawal,0
16273,6945,8,27.96,2024-04-25,payment,0
16274,6694,6,496.08,2024-06-29,payment,0
16275,7091,96,129.92,2024-02-16,payment,0
16276,853,33,24.12,2024-02-09,payment,0
16277,174,17,177.12,2023-07-15,withdrawal,0
16278,6576,90,28.58,2023-09-17,payment,0
16279,2215,95,78.38,2023-10-28,withdrawal,0
16280,1920,25,457.58,2024-10-06,withdrawal,0
16281,3215,60,37.41,2023-02-27,payment,0
16282,2401,14,32.66,2023-01-23,transfer,0
16283,1214,16,31.39,2023-11-04,withdrawal,0
16284,4375,60,226.26,2024-12-01,withdrawal,0
16285,5566,50,423.14,2024-07-19,payment,0
16286,4812,32,167.14,2023-08-12,payment,0
16287,5948,92,28.18,2023-09-15,withdrawal,0
16288,6882,38,48.27,2024-08-25,payment,0
16289,4405,26,38.5,2024-11-02,withdrawal,0
16290,807,57,151.94,2024-12-14,payment,0
16291,4115,46,18.03,2024-05-06,withdrawal,0
16292,4827,5,27.78,2024-01-02,payment,0
16293,719,54,181.25,2023-06-23,payment,0
16294,1465,89,114.32,2024-05-22,payment,0
16295,4344,15,83.32,2024-11-05,withdrawal,0
16296,4813,47,302.17,2023-07-03,payment,0
16297,1796,27,270.37,2024-11-29,payment,0
16298,1747,89,67.03,2024-06-04,payment,1
16299,5039,12,40.32,2024-01-21,payment,0
16300,689,23,179.86,2023-09-15,withdrawal,0
16301,5508,90,130.34,2024-04-14,payment,0
16302,130,29,90.57,2023-11-08,payment,0
16303,3326,81,12.23,2023-04-18,payment,0
16304,3540,21,67.72,2023-09-05,withdrawal,0
16305,5533,1,120.99,2024-03-12,payment,0
16306,5788,16,164.43,2023-05-10,payment,0
16307,297,74,27.86,2024-10-05,payment,0
16308,4486,69,68.65,2024-02-05,payment,0
16309,5090,23,252.68,2024-09-29,payment,0
16310,4475,12,334.02,2024-06-19,withdrawal,0
16311,4192,29,154.99,2023-04-29,withdrawal,0
16312,5912,92,29.28,2024-08-05,payment,0
16313,195,1,28.36,2024-11-16,payment,0
16314,2768,25,31.23,2024-01-02,withdrawal,0
16315,6372,4,324.56,2024-09-20,transfer,0
16316,4917,80,17.78,2024-04-28,payment,0
16317,3427,70,198.31,2024-04-17,payment,0
16318,967,79,395.58,2023-09-27,withdrawal,0
16319,3460,1,16.66,2023-07-13,payment,0
16320,680,12,410.14,2023-01-09,withdrawal,0
16321,5605,54,77.36,2024-06-18,withdrawal,0
16322,12,78,47.88,2024-07-28,payment,0
16323,3913,40,10.06,2023-03-21,payment,0
16324,186,18,46.52,2023-09-04,payment,0
16325,676,5,79.27,2024-01-08,withdrawal,0
16326,1476,39,38.41,2023-06-09,payment,0
16327,1148,55,30.26,2023-07-09,withdrawal,0
16328,2656,17,20.16,2024-06-05,withdrawal,0
16329,4130,25,66.8,2023-08-21,payment,0
16330,5495,82,34.87,2023-06-30,withdrawal,0
16331,4736,23,79.12,2023-11-30,payment,0
16332,2256,38,13.81,2024-08-20,payment,0
16333,5193,16,36.21,2024-04-30,payment,0
16334,5504,82,74.48,2024-11-25,payment,0
16335,3198,19,167.52,2024-07-19,payment,0
16336,4415,31,10.88,2023-02-22,payment,0
16337,4101,5,39.44,2023-03-22,transfer,0
16338,6404,97,498.94,2023-06-19,transfer,0
16339,6106,86,24.41,2024-12-23,payment,0
16340,4418,34,282.87,2024-08-11,withdrawal,0
16341,6098,55,125.78,2024-11-30,payment,0
16342,7329,73,57.47,2023-11-21,withdrawal,0
16343,1234,26,165.46,2023-05-17,payment,0
16344,1231,75,37.75,2023-07-06,withdrawal,0
16345,6004,34,153.79,2023-02-09,withdrawal,0
16346,2830,42,245.9,2024-01-27,transfer,0
16347,172,50,288.01,2023-03-08,payment,0
16348,5122,54,62.07,2023-07-30,withdrawal,0
16349,5093,34,46.34,2023-05-16,payment,0
16350,1958,27,347.71,2024-05-06,payment,0
16351,2260,14,10.49,2024-11-04,payment,0
16352,49,8,50.75,2023-10-27,withdrawal,0
16353,1223,85,90.64,2023-06-24,payment,0
16354,7371,15,50.25,2024-11-16,payment,0
16355,26,34,154.81,2024-08-06,payment,0
16356,1711,84,17.43,2024-07-07,payment,0
16357,6110,5,288.33,2024-03-31,payment,0
16358,3371,73,8.05,2024-12-24,payment,0
16359,6208,11,163.77,2023-05-08,transfer,0
16360,3638,84,75.21,2024-05-11,payment,0
16361,999,82,37.55,2024-03-30,transfer,1
16362,2489,87,28.88,2024-02-23,payment,0
16363,7324,16,17.56,2024-05-26,payment,0
16364,1371,67,21.54,2024-06-23,payment,0
16365,2321,60,39.9,2023-11-20,payment,0
16366,2300,82,149.34,2024-02-10,transfer,0
16367,4768,14,198.46,2024-03-20,payment,0
16368,6915,17,148.04,2023-03-20,payment,0
16369,2220,1,15.37,2024-07-26,payment,0
16370,2237,68,65.66,2023-06-10,payment,0
16371,507,65,44.41,2023-02-13,withdrawal,0
16372,3374,64,241.9,2023-08-16,withdrawal,0
16373,4251,31,32.28,2023-06-10,payment,0
16374,6086,75,125.06,2023-11-05,payment,0
16375,6252,23,24.29,2023-06-17,payment,0
16376,4086,19,27.89,2024-02-28,payment,0
16377,2412,32,157.26,2024-04-08,payment,0
16378,6124,58,62.35,2023-02-07,payment,0
16379,3446,79,26.04,2023-06-03,withdrawal,0
16380,5706,79,57.46,2023-10-27,withdrawal,0
16381,5063,90,29.76,2023-11-09,payment,0
16382,4037,52,107.66,2023-11-26,withdrawal,0
16383,3242,37,83.29,2023-09-11,transfer,0
16384,7276,27,48.3,2024-06-08,withdrawal,1
16385,7200,38,37.93,2024-08-07,payment,0
16386,1280,82,23.24,2024-11-01,payment,0
16387,6417,68,55.48,2023-03-11,withdrawal,0
16388,127,68,156.01,2023-10-08,payment,0
16389,824,14,67.35,2023-08-10,payment,0
16390,947,48,72.24,2023-07-24,payment,0
16391,6322,12,147.55,2024-02-15,payment,0
16392,4673,51,11.45,2024-04-01,payment,0
16393,6174,12,190.62,2024-09-02,withdrawal,0
16394,2741,22,8.91,2023-10-31,payment,0
16395,1596,1,403.54,2023-02-25,withdrawal,0
16396,4383,34,143.44,2023-02-06,payment,0
16397,1244,29,347.9,2024-04-30,payment,0
16398,4310,39,447.86,2023-04-28,payment,0
16399,5330,93,55.06,2024-04-01,payment,0
16400,985,36,130.77,2024-11-29,payment,0
16401,764,37,474.16,2024-03-09,payment,0
16402,129,1,172.74,2024-12-21,payment,0
16403,6374,31,128.95,2023-03-19,withdrawal,0
16404,4950,36,37.99,2023-01-15,payment,0
16405,1212,28,43.86,2024-03-28,payment,0
16406,274,79,27.3,2023-11-06,withdrawal,0
16407,1826,46,117.83,2023-03-12,payment,0
16408,5905,47,105.96,2024-05-23,payment,0
16409,2352,52,48.15,2023-10-20,payment,0
16410,1553,97,315.16,2023-08-06,payment,0
16411,6076,44,44.58,2024-10-08,withdrawal,0
16412,6464,81,22.86,2023-06-14,withdrawal,0
16413,4136,85,184.71,2023-12-30,payment,0
16414,271,64,20.17,2024-06-13,withdrawal,0
16415,3152,51,21.89,2024-08-07,withdrawal,0
16416,7174,37,20.34,2024-06-22,withdrawal,0
16417,4997,4,45.06,2023-08-28,payment,0
16418,5334,80,168.75,2023-08-14,withdrawal,0
16419,5713,35,8.85,2023-06-05,withdrawal,0
16420,3635,7,17.17,2023-03-10,payment,0
16421,3344,12,29.51,2024-02-29,payment,0
16422,4632,21,40.52,2024-02-29,payment,0
16423,6656,89,10.07,2024-12-03,transfer,0
16424,1705,56,176.84,2024-11-01,payment,0
16425,5945,72,173.36,2023-04-10,payment,0
16426,1890,35,359.01,2024-02-19,payment,0
16427,3251,55,323.07,2024-10-01,payment,0
16428,3697,76,46.09,2024-04-17,withdrawal,0
16429,6453,42,65.33,2023-06-11,withdrawal,0
16430,1349,21,179.53,2024-07-12,payment,0
16431,4377,19,149.85,2024-10-14,payment,0
16432,4222,100,19.77,2024-04-08,payment,0
16433,3027,60,198.73,2024-06-25,payment,0
16434,3129,98,248.4,2023-10-21,withdrawal,0
16435,6151,53,152.93,2023-12-09,payment,0
16436,637,20,196.07,2023-11-11,payment,0
16437,3984,35,7.89,2023-04-28,payment,0
16438,3240,85,120.03,2024-05-09,payment,0
16439,2179,50,28.94,2023-05-15,withdrawal,0
16440,6126,52,170.31,2024-12-04,payment,0
16441,2214,49,45.42,2024-11-04,payment,0
16442,1359,87,284.83,2023-12-05,payment,1
16443,2035,92,20.07,2024-04-20,payment,0
16444,3817,71,184.08,2024-07-13,payment,0
16445,384,20,126.29,2023-05-28,withdrawal,0
16446,92,25,193.46,2024-11-04,payment,0
16447,6059,61,94.21,2024-11-29,payment,0
16448,5925,59,45.37,2023-12-28,payment,0
16449,6630,71,171.69,2023-02-03,payment,0
16450,6499,94,281.28,2024-08-27,payment,0
16451,220,100,173.22,2023-08-19,withdrawal,0
16452,7386,32,43.54,2023-10-25,withdrawal,0
16453,2738,68,16.96,2024-12-08,payment,0
16454,5451,44,22.13,2024-03-24,payment,0
16455,6396,50,391.56,2023-05-15,transfer,0
16456,1364,53,232.39,2023-03-05,withdrawal,0
16457,819,93,42.99,2024-11-27,payment,0
16458,1149,4,48.14,2024-01-07,withdrawal,0
16459,3566,32,26.48,2023-03-14,payment,0
16460,153,49,6.77,2024-11-10,withdrawal,0
16461,6899,86,265.82,2023-06-24,payment,0
16462,3917,26,110.47,2023-08-15,payment,0
16463,7065,42,46.59,2024-08-04,withdrawal,0
16464,660,68,170.16,2023-01-30,payment,0
16465,4714,66,31.65,2024-06-24,withdrawal,0
16466,4587,23,256.2,2023-02-20,withdrawal,0
16467,1092,60,31.16,2024-06-26,payment,0
16468,2800,14,21.56,2023-04-17,payment,0
16469,4826,87,477.0,2024-08-26,payment,0
16470,7230,70,205.31,2023-12-15,payment,0
16471,2727,21,49.68,2024-08-23,transfer,0
16472,6244,44,24.72,2024-04-05,transfer,0
16473,5376,98,114.42,2023-04-07,withdrawal,0
16474,3120,36,326.33,2024-09-12,payment,0
16475,4900,39,136.07,2023-12-20,transfer,0
16476,6858,99,21.51,2024-12-09,payment,0
16477,1345,74,43.51,2024-04-02,payment,0
16478,2724,11,147.57,2024-07-04,withdrawal,0
16479,6904,57,6.91,2024-04-12,payment,0
16480,3715,54,314.34,2024-12-15,payment,0
16481,3655,84,24.2,2024-04-02,payment,0
16482,3839,24,226.11,2023-12-10,payment,0
16483,3035,60,15.07,2024-12-03,withdrawal,0
16484,4362,56,186.03,2023-03-12,transfer,0
16485,7210,25,35.3,2024-11-19,withdrawal,0
16486,237,55,142.12,2024-01-28,withdrawal,0
16487,5789,13,177.79,2024-04-28,payment,0
16488,804,8,168.59,2024-03-04,payment,0
16489,4578,34,286.65,2024-12-31,payment,0
16490,2644,34,319.97,2023-09-08,payment,0
16491,6079,43,477.39,2023-05-16,payment,0
16492,2193,39,42.33,2023-07-31,payment,0
16493,5032,84,8.17,2023-03-15,withdrawal,0
16494,1276,30,19.02,2024-11-28,withdrawal,0
16495,5504,86,272.34,2023-06-30,payment,0
16496,5487,100,11.06,2023-07-22,payment,1
16497,5122,41,76.62,2023-07-07,payment,0
16498,7418,4,158.45,2023-09-18,withdrawal,0
16499,1073,95,43.71,2023-04-27,withdrawal,0
16500,21,83,98.35,2024-09-29,payment,0
16501,663,37,34.79,2024-04-25,payment,0
16502,24,17,184.48,2024-01-05,payment,0
16503,5282,22,46.47,2024-05-05,payment,0
16504,317,23,356.66,2023-09-24,transfer,0
16505,2543,63,181.61,2024-09-10,payment,0
16506,6727,6,26.08,2024-07-03,payment,0
16507,6843,91,21.1,2024-08-29,transfer,0
16508,1708,13,12.76,2024-09-19,payment,0
16509,8,56,273.0,2024-09-09,payment,0
16510,4726,44,316.59,2023-12-17,payment,0
16511,3664,27,168.58,2024-03-05,payment,0
16512,1338,36,24.72,2023-11-01,withdrawal,0
16513,2500,83,75.75,2024-05-21,payment,0
16514,3186,45,40.1,2024-03-09,withdrawal,0
16515,432,33,33.06,2023-10-29,payment,0
16516,6843,15,182.88,2023-05-03,payment,0
16517,2322,88,389.98,2024-01-29,payment,0
16518,3336,14,39.36,2024-04-13,payment,0
16519,1093,31,499.27,2024-04-27,withdrawal,0
16520,3501,73,6.45,2024-12-19,payment,0
16521,6790,19,24.08,2024-12-08,withdrawal,0
16522,34,76,197.6,2023-01-09,payment,0
16523,1446,45,28.69,2024-11-05,payment,0
16524,6712,55,44.96,2024-12-15,withdrawal,0
16525,1151,24,83.08,2023-01-16,payment,0
16526,4572,61,36.51,2023-04-10,withdrawal,0
16527,3565,88,47.95,2024-01-26,payment,0
16528,3038,10,383.16,2024-05-01,withdrawal,1
16529,2078,27,146.3,2024-07-19,transfer,0
16530,2762,41,20.1,2024-03-13,transfer,0
16531,2127,77,41.63,2024-06-21,payment,0
16532,5908,59,29.88,2024-01-25,payment,0
16533,6945,30,105.47,2024-12-24,payment,0
16534,677,15,30.17,2023-08-07,payment,1
16535,5672,72,157.81,2024-04-16,payment,0
16536,5775,80,21.04,2024-04-22,payment,0
16537,199,39,488.02,2023-02-01,payment,0
16538,2960,81,14.58,2024-03-09,transfer,0
16539,1440,58,33.09,2024-03-05,withdrawal,0
16540,1865,51,9.8,2023-01-26,payment,0
16541,110,34,35.26,2024-08-01,withdrawal,0
16542,919,39,10.29,2024-05-27,payment,1
16543,3477,57,228.99,2024-10-16,payment,0
16544,5426,47,137.73,2023-04-17,payment,0
16545,3765,34,90.02,2024-07-18,withdrawal,0
16546,2933,81,26.18,2024-09-19,payment,0
16547,114,75,42.87,2024-09-12,payment,0
16548,3132,5,22.02,2024-08-27,withdrawal,0
16549,6151,6,232.75,2024-05-01,payment,0
16550,1894,90,127.15,2023-01-16,payment,0
16551,1623,43,153.71,2024-07-19,withdrawal,0
16552,6923,91,141.86,2023-10-28,payment,0
16553,4275,51,36.19,2023-05-05,payment,0
16554,1648,31,416.48,2023-06-11,payment,0
16555,597,36,49.74,2023-05-20,payment,0
16556,6668,34,127.38,2023-06-02,transfer,0
16557,7234,36,242.01,2023-11-06,payment,0
16558,1331,92,44.33,2024-03-23,withdrawal,0
16559,2115,94,44.14,2024-07-15,transfer,0
16560,5947,63,19.67,2023-03-12,withdrawal,0
16561,7355,73,22.0,2024-09-03,transfer,0
16562,5955,86,174.78,2023-05-10,payment,0
16563,2974,30,75.61,2023-02-16,transfer,0
16564,7046,64,104.19,2023-03-31,payment,0
16565,6763,11,227.34,2023-04-13,payment,0
16566,5327,13,67.35,2023-08-17,withdrawal,0
16567,5839,32,45.37,2024-01-31,withdrawal,0
16568,2855,55,14.4,2024-02-07,payment,0
16569,167,24,146.12,2023-10-09,payment,0
16570,3754,58,110.2,2023-07-15,payment,0
16571,1938,37,268.97,2024-06-21,payment,0
16572,6870,25,47.9,2024-06-02,payment,0
16573,770,66,26.48,2024-02-29,payment,0
16574,817,56,197.7,2024-12-21,withdrawal,0
16575,1047,13,26.44,2023-10-29,withdrawal,0
16576,3072,50,104.69,2023-12-30,transfer,0
16577,191,91,115.56,2023-08-04,transfer,0
16578,6412,71,304.27,2023-08-24,payment,0
16579,5959,78,42.09,2024-01-20,withdrawal,0
16580,1270,25,34.4,2023-05-15,withdrawal,0
16581,1232,97,8.85,2023-04-08,withdrawal,0
16582,7419,30,31.46,2024-05-01,withdrawal,0
16583,3530,81,17.79,2024-10-03,payment,0
16584,1658,14,40.38,2023-07-16,payment,0
16585,2708,30,10.16,2023-05-12,withdrawal,0
16586,5627,65,103.71,2023-02-22,payment,0
16587,6802,69,36.1,2024-10-18,withdrawal,0
16588,5160,15,9.69,2023-04-29,payment,0
16589,2602,74,29.82,2024-03-30,payment,0
16590,520,29,10.79,2024-11-26,payment,0
16591,6913,97,324.2,2024-03-28,payment,0
16592,4115,70,21.31,2024-09-22,withdrawal,0
16593,5147,80,227.01,2023-02-16,payment,0
16594,1650,36,43.51,2023-07-05,payment,0
16595,3693,87,138.7,2023-09-16,payment,0
16596,5755,40,16.29,2024-05-04,withdrawal,0
16597,6914,34,67.7,2023-12-27,transfer,0
16598,93,95,36.72,2024-09-12,withdrawal,0
16599,369,76,66.37,2024-02-07,payment,0
16600,104,22,38.13,2023-04-15,transfer,0
16601,3851,96,57.82,2023-08-06,payment,0
16602,564,51,39.12,2023-08-27,transfer,0
16603,2123,35,35.54,2023-11-04,payment,0
16604,344,38,194.59,2023-01-26,payment,0
16605,2183,23,107.32,2024-09-14,payment,0
16606,903,27,123.6,2024-10-17,transfer,0
16607,4810,51,175.42,2024-07-28,payment,0
16608,1982,31,32.11,2023-05-13,payment,0
16609,5568,63,344.21,2023-11-12,payment,0
16610,6470,72,176.77,2024-11-23,payment,0
16611,6298,30,44.41,2024-11-08,payment,0
16612,2606,11,10.76,2023-07-22,withdrawal,0
16613,3164,86,228.21,2023-09-14,transfer,0
16614,6639,47,46.06,2023-08-25,payment,0
16615,2415,57,32.85,2023-05-24,withdrawal,0
16616,780,45,44.2,2023-07-04,payment,0
16617,5186,21,44.52,2023-10-07,payment,0
16618,2385,29,70.83,2024-10-08,transfer,0
16619,2976,4,33.77,2024-09-22,payment,0
16620,4697,77,160.57,2023-07-09,withdrawal,0
16621,4892,99,150.31,2023-02-09,withdrawal,0
16622,4167,9,451.95,2024-01-16,payment,0
16623,3145,12,86.48,2024-06-03,payment,0
16624,5387,19,13.41,2024-08-08,payment,0
16625,2950,66,13.25,2024-09-25,withdrawal,0
16626,4478,25,173.78,2024-08-21,withdrawal,0
16627,3989,56,133.03,2024-12-20,payment,0
16628,4879,56,23.17,2024-01-18,payment,0
16629,819,32,196.24,2023-11-03,payment,0
16630,6254,74,66.29,2023-03-06,payment,0
16631,163,42,10.21,2024-01-27,payment,0
16632,7306,18,45.06,2024-05-05,transfer,0
16633,4697,36,144.87,2024-04-22,payment,0
16634,984,4,49.35,2024-06-06,transfer,0
16635,7320,23,49.0,2024-02-21,payment,0
16636,1685,68,46.2,2024-09-02,payment,0
16637,5730,74,23.26,2023-12-23,withdrawal,0
16638,4390,93,80.77,2023-04-19,payment,0
16639,2118,86,45.6,2023-10-02,transfer,0
16640,4218,44,103.65,2024-05-31,payment,0
16641,448,56,85.21,2024-01-22,payment,0
16642,7188,69,14.08,2023-03-10,transfer,0
16643,5555,99,10.71,2023-03-28,payment,0
16644,949,62,47.25,2023-07-31,payment,0
16645,2540,5,79.61,2023-02-15,withdrawal,0
16646,3767,38,152.83,2024-08-09,payment,0
16647,4487,28,94.5,2023-01-19,payment,0
16648,2836,65,174.13,2023-02-04,payment,0
16649,5696,9,15.72,2024-09-22,payment,0
16650,4694,56,159.83,2024-03-11,transfer,0
16651,3777,38,15.45,2023-03-24,payment,0
16652,6796,84,117.14,2024-01-09,withdrawal,0
16653,4311,20,16.99,2024-09-30,payment,0
16654,1516,34,35.87,2023-02-26,payment,0
16655,4626,35,23.95,2024-05-02,withdrawal,0
16656,5691,24,5.63,2024-11-06,payment,0
16657,1732,43,6.76,2023-08-10,transfer,0
16658,1023,26,14.35,2023-01-29,payment,0
16659,6035,83,329.84,2024-05-08,withdrawal,1
16660,3655,22,49.15,2023-06-30,withdrawal,0
16661,582,100,367.41,2023-02-27,payment,0
16662,1991,19,21.55,2024-09-05,withdrawal,0
16663,1923,76,35.65,2023-08-23,withdrawal,0
16664,5315,87,12.22,2024-10-24,withdrawal,0
16665,5824,58,87.58,2024-08-31,payment,0
16666,3228,49,178.71,2024-03-24,payment,0
16667,4568,71,16.61,2024-06-09,payment,0
16668,3518,92,177.11,2023-08-17,payment,0
16669,4500,36,12.61,2023-11-19,payment,0
16670,550,56,44.58,2023-03-28,withdrawal,0
16671,2714,8,214.53,2024-09-30,withdrawal,0
16672,3945,18,79.04,2024-09-10,payment,0
16673,96,83,69.82,2023-05-14,payment,0
16674,5543,91,55.33,2024-06-28,withdrawal,0
16675,2837,75,497.15,2024-11-15,payment,0
16676,4121,50,147.21,2024-01-30,payment,0
16677,4813,72,29.36,2024-11-18,payment,0
16678,3772,29,105.14,2023-07-24,payment,0
16679,610,84,43.49,2023-04-08,payment,0
16680,298,24,16.76,2023-10-16,payment,0
16681,6908,54,11.36,2024-11-25,payment,0
16682,6995,74,79.1,2023-08-03,payment,0
16683,7287,77,156.4,2023-12-24,withdrawal,0
16684,152,24,153.08,2023-08-08,payment,0
16685,5797,46,18.51,2023-08-27,withdrawal,0
16686,6624,77,89.84,2024-01-13,payment,0
16687,795,69,7.06,2024-10-03,payment,0
16688,249,34,410.37,2023-10-23,payment,0
16689,3761,34,308.13,2023-10-15,withdrawal,0
16690,5042,66,29.5,2023-03-23,payment,0
16691,7177,9,47.1,2023-05-22,payment,0
16692,3007,21,111.29,2024-02-23,payment,0
16693,6435,6,29.85,2024-12-20,payment,0
16694,6284,1,79.3,2023-02-24,withdrawal,0
16695,6502,22,12.42,2024-05-12,payment,0
16696,5713,58,67.54,2023-08-20,payment,0
16697,5158,52,94.4,2024-11-11,withdrawal,0
16698,1079,17,26.88,2024-01-30,payment,0
16699,4831,89,116.62,2024-05-22,payment,0
16700,4077,16,28.27,2024-12-24,payment,0
16701,2696,96,31.89,2024-10-17,payment,0
16702,1786,62,30.82,2023-02-05,transfer,1
16703,4194,98,209.17,2024-07-11,payment,0
16704,3398,58,37.83,2024-09-11,withdrawal,0
16705,3350,42,48.85,2024-01-26,payment,0
16706,4405,77,48.66,2023-09-26,payment,0
16707,1816,69,23.49,2024-09-08,payment,0
16708,1589,19,44.17,2023-12-02,withdrawal,0
16709,6892,49,18.6,2024-01-24,withdrawal,0
16710,2357,70,140.74,2024-11-20,payment,0
16711,2646,49,123.19,2024-02-18,payment,0
16712,5716,100,391.61,2023-05-06,transfer,1
16713,1660,38,62.41,2024-01-06,transfer,1
16714,2906,100,371.56,2024-04-25,withdrawal,0
16715,1632,3,38.34,2024-01-11,withdrawal,0
16716,3835,27,22.82,2024-05-12,payment,0
16717,6044,38,15.03,2023-04-29,payment,0
16718,2599,28,37.93,2023-03-17,payment,0
16719,5689,74,171.59,2024-02-01,transfer,0
16720,7227,57,103.04,2024-07-25,withdrawal,0
16721,3737,86,21.34,2024-07-21,payment,0
16722,5265,8,13.38,2023-06-23,payment,0
16723,6541,72,279.77,2023-11-14,payment,0
16724,3444,92,305.41,2023-12-23,payment,0
16725,3751,65,140.31,2024-02-11,payment,0
16726,7321,4,44.07,2024-05-30,payment,0
16727,5175,95,129.82,2024-02-13,payment,0
16728,3648,12,11.61,2024-04-03,payment,0
16729,2158,11,43.75,2024-05-24,payment,0
16730,5197,85,31.71,2023-09-02,transfer,0
16731,1143,36,13.06,2024-12-10,payment,0
16732,5491,41,37.11,2023-04-11,payment,0
16733,1799,50,382.79,2023-07-06,payment,0
16734,369,14,28.01,2024-11-06,payment,0
16735,4397,10,451.55,2023-12-25,payment,0
16736,3478,78,281.79,2024-09-19,withdrawal,0
16737,6407,91,47.6,2023-12-17,payment,1
16738,6699,27,486.09,2024-09-19,withdrawal,0
16739,2944,40,55.29,2024-10-09,payment,1
16740,4354,44,37.69,2024-07-15,payment,0
16741,2721,18,7.02,2024-06-19,payment,0
16742,6101,1,25.92,2024-07-11,withdrawal,0
16743,2617,22,134.8,2024-01-11,payment,0
16744,3644,85,39.0,2024-10-20,withdrawal,0
16745,1597,64,45.72,2023-05-26,transfer,0
16746,761,71,19.25,2023-06-08,payment,0
16747,6351,48,132.25,2023-10-07,payment,0
16748,5427,88,43.08,2023-07-05,payment,0
16749,5587,9,171.42,2023-12-04,payment,0
16750,7116,94,20.68,2024-08-21,payment,0
16751,3231,49,26.19,2024-03-07,payment,0
16752,5431,79,29.46,2024-09-24,withdrawal,0
16753,5120,25,483.45,2023-04-21,payment,0
16754,7136,18,25.97,2024-04-17,payment,0
16755,2827,69,144.31,2024-08-17,withdrawal,0
16756,899,39,190.54,2023-05-07,payment,0
16757,1153,4,27.77,2024-03-13,transfer,0
16758,1746,8,118.37,2023-02-04,transfer,0
16759,1087,80,9.89,2023-07-05,payment,0
16760,6185,17,31.02,2024-07-04,payment,0
16761,561,95,88.96,2023-03-31,payment,0
16762,4077,90,22.19,2024-02-15,withdrawal,0
16763,3956,38,15.02,2024-03-02,payment,0
16764,2349,18,111.73,2023-06-29,payment,0
16765,7278,49,88.63,2023-12-18,payment,0
16766,1057,14,348.97,2023-05-27,payment,0
16767,5916,66,94.55,2024-10-26,payment,0
16768,4322,46,36.88,2023-08-26,payment,0
